system:index,MuniCode,date,mean,.geo
20210101_00000000000000000049,010611,2021-01-01,0.09777425314333417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004a,010608,2021-01-01,0.14745484215957338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004b,010609,2021-01-01,0.12172401779488662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004c,010610,2021-01-01,0.13050177112228467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004d,010705,2021-01-01,0.16031538859138864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004e,010706,2021-01-01,0.19141540246322852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000004f,010707,2021-01-01,0.15396445817700136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000050,010703,2021-01-01,0.12244097982485495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000051,010704,2021-01-01,0.11977935158679064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000052,010701,2021-01-01,0.19946888011981764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000053,010702,2021-01-01,0.15885515728936594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000054,020108,2021-01-01,0.20828933533994473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000055,020105,2021-01-01,0.6558698130357927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000056,020101,2021-01-01,0.3937598801196034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000057,020305,2021-01-01,0.20885533381587257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000058,020301,2021-01-01,0.2873383188650512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000059,020303,2021-01-01,0.22918675185098364,"{""type"":""MultiPoint"",""coordinates"":[]}"
