LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2014
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260990 Ouricuri";1;-;-;-;-;-;-;-;-;-;-;-;1
"261000 Palmares";-;-;-;-;-;-;1;-;-;3;1;-;5
"261040 Parnamirim";-;-;-;-;-;-;-;-;-;1;-;-;1
"261060 Paudalho";9;1;2;-;1;-;-;-;3;-;7;-;23
"261070 Paulista";3;-;-;-;-;-;-;-;-;-;-;-;3
"261090 Pesqueira";1;-;-;-;-;-;-;-;-;-;-;2;3
"261140 Primavera";-;-;1;-;-;-;-;-;1;-;-;-;2
"261160 Recife";-;-;-;2;-;-;-;-;-;-;-;-;2
"261180 Ribeirão";-;-;1;-;-;-;-;-;-;-;-;-;1
"261190 Rio Formoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"261200 Sairé";-;-;-;-;-;-;-;1;-;-;1;-;2
"261270 Santa Maria do Cambucá";1;-;-;-;-;-;-;-;-;-;-;-;1
"261290 São Benedito do Sul";-;-;-;1;-;-;-;1;-;-;-;1;3
"261350 São José do Belmonte";-;-;-;-;-;3;-;-;-;-;-;-;3
"261380 São Vicente Ferrer";-;-;-;2;1;1;-;-;-;-;-;-;4
"261390 Serra Talhada";-;-;-;-;-;-;-;-;1;-;-;-;1
"261400 Serrita";-;-;-;-;-;-;-;-;-;-;-;1;1
"261420 Sirinhaém";-;-;-;2;-;-;-;-;-;-;-;-;2
"261530 Timbaúba";-;-;-;-;-;1;1;-;1;-;-;-;3
"261570 Triunfo";-;-;-;-;-;-;-;-;-;2;-;-;2
"261630 Vicência";-;-;-;-;1;2;-;-;1;3;2;1;10
"261640 Vitória de Santo Antão";3;1;-;1;-;2;1;3;1;-;-;1;13
"261650 Xexéu";-;-;-;-;1;2;1;-;-;-;-;-;4
"270110 Branquinha";-;1;1;-;-;-;-;-;-;-;-;-;2
"270170 Capela";-;-;-;-;-;-;2;-;-;-;-;-;2
"270210 Colônia Leopoldina";-;-;2;1;-;1;-;-;-;-;-;-;4
"270300 Ibateguara";-;-;-;-;-;1;-;-;-;-;-;-;1
"270390 Jundiá";-;-;-;-;-;-;-;-;-;1;-;-;1
"270550 Murici";-;-;-;-;-;1;-;-;-;-;-;-;1
"270560 Novo Lino";-;-;-;-;1;-;-;-;-;-;-;-;1
"270630 Palmeira dos Índios";-;-;3;-;-;-;-;-;-;1;-;-;4
"270810 Santana do Mundaú";-;-;-;-;-;1;-;-;1;-;-;-;2
"270830 São José da Laje";-;-;-;-;-;-;-;1;-;-;-;-;1
"270930 União dos Palmares";-;1;-;-;1;-;-;-;-;-;-;1;3
"280060 Barra dos Coqueiros";-;-;-;-;-;-;-;-;-;1;-;-;1
"280280 Indiaroba";-;-;-;-;-;-;-;-;-;-;1;-;1
"280600 Ribeirópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"290090 Almadina";-;1;-;-;-;-;-;-;1;-;-;-;2
"290100 Amargosa";3;-;2;-;1;1;1;2;-;2;1;1;14
"290130 Andaraí";-;-;-;1;-;-;2;-;3;-;-;-;6
"290135 Andorinha";-;-;-;-;1;-;-;1;-;-;-;-;2
"290195 Apuarema";-;-;-;-;1;-;-;-;1;-;-;-;2
"290205 Araças";-;-;-;-;-;-;-;-;-;1;1;-;2
"290225 Arataca";-;-;-;-;-;-;-;-;1;-;2;-;3
"290230 Aratuípe";-;-;-;-;-;-;-;1;-;-;-;-;1
"290240 Aurelino Leal";1;-;-;1;-;-;-;-;-;-;-;-;2
"290280 Barra da Estiva";-;-;1;-;-;-;2;1;4;2;6;7;23
"290290 Barra do Choça";-;-;1;-;-;-;-;-;-;-;-;-;1
"290310 Barra do Rocha";2;-;-;-;-;-;-;-;-;1;-;-;3
"290320 Barreiras";1;-;1;-;-;-;-;-;-;1;1;-;4
"290340 Belmonte";-;1;-;-;-;-;-;-;-;-;-;-;1
"290370 Boa Nova";1;-;1;-;-;-;-;-;-;1;1;-;4
"290390 Bom Jesus da Lapa";-;-;-;-;-;-;-;-;-;1;-;-;1
"290395 Bom Jesus da Serra";-;-;3;-;-;-;-;-;-;-;-;1;4
"290400 Boninal";-;-;1;-;-;-;-;-;-;-;-;-;1
"290430 Brejões";-;1;-;-;-;-;-;-;-;-;-;-;1
"290440 Brejolândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"290470 Buerarema";5;2;3;-;1;-;2;2;2;1;3;3;24
"290480 Caatiba";-;1;-;-;1;1;-;-;2;-;-;-;5
"290490 Cachoeira";-;1;-;1;1;1;2;-;1;-;-;1;8
"290510 Caém";-;-;1;-;-;-;-;-;-;-;-;-;1
"290515 Caetanos";-;-;-;-;-;-;-;-;1;-;-;-;1
"290530 Cafarnaum";1;-;-;-;1;-;-;-;2;1;-;-;5
"290540 Cairu";1;-;-;-;-;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;-;-;-;-;1;1;1;-;-;3
"290580 Camamu";8;2;7;1;4;4;6;-;-;-;-;-;32
"290600 Campo Formoso";1;-;1;-;-;-;2;-;-;-;-;-;4
"290610 Canápolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"290630 Canavieiras";2;1;-;-;-;-;1;-;-;-;-;2;6
"290670 Cândido Sales";-;-;-;-;-;-;-;1;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;2;-;-;-;-;-;2
"290720 Casa Nova";-;1;-;-;-;-;-;-;-;-;-;-;1
"290800 Coaraci";1;-;-;1;-;-;-;-;-;-;-;1;3
"290810 Cocos";1;-;-;-;-;-;-;2;-;-;-;-;3
"290820 Conceição da Feira";-;-;-;1;-;-;-;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;-;-;-;-;1;-;-;-;-;-;1
"290910 Coribe";1;2;-;1;-;-;-;-;-;-;-;-;4
"290930 Correntina";-;-;-;1;-;1;1;1;1;1;1;-;7
"290950 Cravolândia";-;-;-;1;-;-;-;1;-;1;-;-;3
"290970 Cristópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"290980 Cruz das Almas";-;-;-;-;-;1;-;-;1;-;-;-;2
"291000 Dário Meira";-;-;-;-;2;-;1;2;3;2;2;-;12
"291005 Dias d'Ávila";-;-;-;1;-;-;-;-;-;-;-;-;1
"291020 Dom Macedo Costa";-;-;-;1;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;-;-;-;-;-;-;1;-;-;1
"291060 Esplanada";-;1;-;-;-;-;-;-;-;-;-;-;1
"291072 Eunápolis";-;1;-;-;1;-;-;-;1;-;1;-;4
"291077 Feira da Mata";-;-;-;-;-;-;1;-;-;-;-;-;1
"291080 Feira de Santana";-;-;-;-;-;-;-;1;-;-;-;-;1
"291090 Firmino Alves";-;-;-;-;-;-;-;1;-;-;-;-;1
"291100 Floresta Azul";-;-;-;-;-;-;-;1;-;-;-;-;1
"291120 Gandu";-;5;5;5;3;2;5;3;3;6;4;5;46
"291150 Gongogi";-;-;-;-;-;-;1;-;-;-;-;-;1
"291180 Guaratinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"291190 Iaçu";1;-;1;-;1;1;-;-;1;-;-;-;5
"291210 Ibicaraí";-;-;-;-;-;-;-;-;-;-;-;1;1
"291220 Ibicoara";2;-;1;1;-;-;1;1;-;-;2;9;17
"291230 Ibicuí";-;-;-;-;-;-;1;-;-;-;2;-;3
"291240 Ibipeba";-;-;-;-;-;-;-;-;-;-;-;1;1
"291270 Ibirapitanga";2;1;-;3;1;1;-;2;-;2;1;1;14
"291290 Ibirataia";4;1;-;1;1;-;2;-;2;-;1;1;13
"291345 Igrapiúna";2;2;3;1;-;-;1;-;2;2;2;4;19
"291350 Iguaí";-;1;4;3;2;2;1;-;5;1;4;3;26
"291360 Ilhéus";1;20;5;5;1;5;3;-;2;5;5;5;57
"291390 Ipiaú";1;-;1;-;-;-;-;2;1;-;-;-;5
"291440 Iraquara";1;-;1;1;1;-;1;2;-;3;1;-;11
"291450 Irará";-;1;-;-;-;-;-;-;1;-;-;-;2
"291465 Itabela";1;-;1;-;-;-;-;1;-;1;-;-;4
"291480 Itabuna";-;2;-;1;-;1;3;2;3;1;-;-;13
"291490 Itacaré";1;-;-;-;-;-;-;-;1;2;-;-;4
"291500 Itaeté";1;-;-;-;-;-;-;-;1;-;-;-;2
"291510 Itagi";-;-;1;-;1;-;2;-;1;1;-;-;6
"291520 Itagibá";1;-;-;-;-;1;-;-;-;-;-;1;3
"291540 Itaju do Colônia";-;-;-;1;-;-;-;-;-;1;1;-;3
"291550 Itajuípe";-;-;-;-;-;-;-;1;-;-;1;-;2
"291560 Itamaraju";-;-;-;-;-;-;1;1;1;-;-;-;3
"291570 Itamari";3;1;1;1;1;-;-;2;-;1;3;-;13
"291580 Itambé";-;-;-;-;-;-;1;-;-;-;-;-;1
"291620 Itapé";-;1;-;-;-;1;-;-;-;-;-;-;2
"291640 Itapetinga";-;-;-;-;-;-;-;-;2;1;-;-;3
"291660 Itapitanga";-;-;-;-;-;-;-;-;1;-;-;-;1
"291670 Itaquara";-;-;-;-;-;-;-;-;-;-;1;-;1
"291710 Itororó";1;-;-;-;1;-;-;-;1;-;-;-;3
"291720 Ituaçu";-;1;-;-;1;-;-;1;-;4;1;7;15
"291730 Ituberá";22;11;7;9;14;6;12;11;17;12;5;7;133
"291733 Iuiú";-;-;-;-;-;-;-;-;-;-;1;-;1
"291735 Jaborandi";-;-;-;1;-;-;-;-;-;-;-;-;1
"291740 Jacaraci";-;-;-;1;-;-;-;-;-;-;-;-;1
"291750 Jacobina";-;1;-;1;1;-;-;-;-;-;3;1;7
"291760 Jaguaquara";2;1;1;2;-;-;-;1;1;2;1;-;11
"291770 Jaguarari";-;-;-;-;-;-;1;-;-;-;-;-;1
"291780 Jaguaripe";2;-;1;-;-;1;-;-;2;-;-;-;6
"291800 Jequié";5;1;4;3;1;1;1;4;4;5;3;-;32
"291820 Jiquiriçá";-;3;1;2;1;1;1;3;-;4;1;5;22
"291830 Jitaúna";1;3;2;1;-;2;1;1;1;-;2;1;15
"291840 Juazeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"291880 Laje";-;1;1;1;2;3;1;3;3;1;2;-;18
"291905 Lajedo do Tabocal";-;-;-;-;-;-;-;-;-;-;1;-;1
"291920 Lauro de Freitas";-;-;-;-;-;-;1;-;-;-;-;-;1
"291930 Lençóis";-;-;-;-;-;-;-;-;1;2;1;2;6
"291940 Licínio de Almeida";-;-;-;-;-;-;-;-;-;1;-;-;1
"292040 Manoel Vitorino";-;1;-;-;-;-;-;-;-;-;-;-;1
"292050 Maracás";-;-;-;1;-;-;1;1;-;-;-;-;3
"292060 Maragogipe";-;1;-;-;-;-;-;-;-;1;-;-;2
"292070 Maraú";3;4;2;5;1;2;3;7;3;1;1;1;33
"292080 Marcionílio Souza";-;-;-;1;-;-;-;-;-;-;-;-;1
"292090 Mascote";-;-;-;-;-;-;-;-;-;1;-;-;1
"292120 Miguel Calmon";3;-;2;-;-;4;4;3;3;2;1;-;22
"292170 Morro do Chapéu";-;-;-;-;-;1;1;-;-;-;-;1;3
"292230 Muritiba";-;-;-;-;-;-;-;-;1;-;-;-;1
"292240 Mutuípe";7;11;8;7;4;2;4;3;1;2;8;9;66
"292250 Nazaré";-;-;-;-;1;-;-;-;2;-;-;-;3
"292260 Nilo Peçanha";11;11;13;11;13;8;14;18;10;3;10;2;124
"292270 Nova Canaã";-;1;1;-;-;-;-;-;-;-;-;-;2
"292275 Nova Ibiá";2;-;-;1;2;1;1;2;-;1;1;-;11
"292303 Novo Horizonte";1;-;1;-;-;-;-;-;-;-;-;-;2
"292320 Oliveira dos Brejinhos";-;1;-;-;-;-;-;-;-;-;-;-;1
"292350 Palmeiras";-;2;1;-;1;-;-;1;-;-;-;-;5
"292400 Paulo Afonso";-;-;-;-;-;-;-;1;-;-;-;-;1
"292460 Pindobaçu";-;-;-;1;-;-;2;1;-;-;2;-;6
"292467 Piraí do Norte";1;-;5;6;2;3;4;1;2;3;2;3;32
"292480 Piritiba";-;-;1;1;-;-;-;-;-;-;-;-;2
"292500 Planalto";-;1;-;-;-;-;-;-;-;-;1;-;2
"292510 Poções";-;-;1;-;-;1;-;-;1;1;-;-;4
"292520 Pojuca";-;-;-;-;1;-;-;4;-;-;1;1;7
"292530 Porto Seguro";1;2;3;1;1;-;2;1;2;1;-;3;17
"292550 Prado";-;1;-;-;-;-;-;-;-;-;-;1;2
"292575 Presidente Tancredo Neves";4;3;10;2;9;1;8;7;2;2;9;4;61
"292593 Quixabeira";-;1;-;-;-;-;-;-;-;-;-;-;1
"292620 Riachão das Neves";1;-;-;-;-;-;-;-;-;-;-;-;1
"292640 Riacho de Santana";-;-;-;-;-;-;-;-;1;-;-;-;1
"292740 Salvador";5;-;1;3;1;-;-;1;1;-;-;-;12
"292770 Santa Cruz Cabrália";-;-;-;-;-;1;1;1;1;-;-;1;5
"292780 Santa Cruz da Vitória";-;-;-;-;-;-;-;-;-;1;-;-;1
"292790 Santa Inês";1;-;-;-;-;-;-;-;-;-;-;-;1
"292805 Santa Luzia";1;-;-;-;-;-;-;-;1;-;1;-;3
"292810 Santa Maria da Vitória";4;1;1;-;1;1;1;6;4;5;-;4;28
"292820 Santana";-;-;-;-;-;-;1;1;-;-;-;-;2
"292870 Santo Antônio de Jesus";-;1;-;-;-;-;-;-;1;1;1;-;4
"292910 São Felipe";-;-;-;-;-;-;-;1;-;1;-;-;2
"292925 São Gabriel";-;-;-;-;-;-;-;1;-;-;-;-;1
"292935 São José da Vitória";1;-;1;-;-;-;1;-;-;-;-;-;3
"292940 São Miguel das Matas";-;-;1;-;-;-;1;-;-;2;-;1;5
"292990 Seabra";1;1;-;3;2;-;-;1;-;1;-;1;10
"293010 Senhor do Bonfim";-;-;1;1;-;-;3;1;2;1;1;-;10
"293020 Sento Sé";-;1;-;-;-;-;-;-;-;-;-;-;1
"293015 Serra do Ramalho";-;-;1;-;1;-;-;-;-;1;-;-;3
"293030 Serra Dourada";-;1;-;-;-;-;-;-;-;2;-;-;3
"293075 Sítio do Mato";-;-;-;-;-;-;-;-;-;-;1;-;1
"293080 Souto Soares";-;-;-;-;-;-;-;-;-;-;-;1;1
"293090 Tabocas do Brejo Velho";-;-;-;2;1;6;1;-;-;-;1;1;12
"293100 Tanhaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"293120 Taperoá";27;47;26;33;24;6;15;25;24;18;9;9;263
"293160 Teolândia";10;9;9;7;1;5;3;7;7;8;3;3;72
"293210 Ubaíra";3;3;1;1;-;2;1;2;4;1;3;5;26
"293220 Ubaitaba";-;-;1;1;-;-;-;-;-;-;-;-;2
"293230 Ubatã";-;2;-;-;-;-;-;-;-;-;-;1;3
"293250 Una";7;2;2;-;4;-;1;-;3;2;-;-;21
"293270 Uruçuca";1;1;1;-;-;1;1;3;4;1;2;1;16
"293280 Utinga";-;-;-;1;-;-;-;-;-;1;1;-;3
"293290 Valença";30;26;52;22;23;10;22;30;17;22;22;8;284
"293320 Vera Cruz";-;-;-;-;-;1;-;-;-;-;-;-;1
"293330 Vitória da Conquista";1;1;-;-;-;-;-;-;1;1;-;-;4
"293340 Wagner";1;-;-;-;2;-;1;-;-;-;-;-;4
"293350 Wenceslau Guimarães";14;13;10;5;12;5;9;12;13;6;3;11;113
"290000 Município ignorado - BA";-;-;-;-;-;-;1;-;2;-;-;-;3
"310010 Abadia dos Dourados";-;-;-;-;-;1;-;-;-;-;-;-;1
"310020 Abaeté";3;-;2;3;2;4;2;2;4;3;2;3;30
"310030 Abre Campo";-;-;1;-;-;-;-;-;-;-;-;-;1
"310060 Água Boa";-;-;-;-;-;-;-;1;-;-;-;-;1
"310110 Aimorés";-;-;-;-;-;-;-;1;-;-;-;-;1
"310170 Almenara";1;-;3;1;1;1;3;-;-;2;1;-;13
"315350 Alto Jequitibá";-;-;1;-;-;-;-;-;-;2;-;-;3
"310210 Alto Rio Doce";-;-;-;-;-;-;-;1;-;1;-;-;2
"310240 Alvorada de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;-;-;-;1;-;-;-;1
"310340 Araçuaí";-;1;-;-;-;2;1;-;3;2;2;1;12
"310350 Araguari";1;1;1;-;1;-;1;1;-;-;-;-;6
"310380 Arapuá";-;-;-;-;-;-;1;-;-;-;-;-;1
"310390 Araújos";-;-;-;-;-;-;-;-;-;-;1;-;1
"310400 Araxá";-;1;-;-;-;1;1;2;-;-;-;1;6
"310445 Aricanduva";-;-;-;-;-;1;-;-;-;-;-;-;1
"310450 Arinos";-;-;1;-;-;-;-;-;-;2;-;-;3
"310470 Ataléia";1;-;-;-;-;-;-;-;-;-;-;-;1
"310500 Baldim";1;-;-;-;-;-;-;-;-;-;-;-;1
"310510 Bambuí";-;1;-;-;-;-;-;-;1;1;-;-;3
"310620 Belo Horizonte";2;1;1;5;-;3;3;5;3;1;4;2;30
"310630 Belo Oriente";-;-;-;-;-;-;-;-;-;-;1;-;1
"310670 Betim";-;-;-;2;-;-;-;1;1;-;-;-;4
"310730 Bocaiúva";-;-;-;-;-;-;-;-;1;-;-;-;1
"310740 Bom Despacho";-;-;1;-;-;1;-;1;1;3;2;-;9
"310770 Bom Jesus do Amparo";1;-;-;1;-;-;-;-;-;-;-;-;2
"310850 Botumirim";-;-;-;-;-;-;-;1;-;-;-;-;1
"310855 Brasilândia de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310860 Brasília de Minas";-;-;-;-;-;-;-;-;-;1;1;-;2
"310900 Brumadinho";-;-;-;-;-;-;-;-;-;-;1;1;2
"310930 Buritis";-;-;-;-;-;-;-;-;-;1;-;1;2
"310270 Cachoeira de Pajeú";-;4;2;-;1;-;2;-;3;2;-;-;14
"311000 Caeté";1;-;-;-;-;-;-;-;-;-;-;-;1
"311010 Caiana";-;-;-;-;-;-;1;-;-;-;-;-;1
"311050 Camanducaia";-;-;-;-;-;-;-;-;1;-;-;-;1
"311115 Campo Azul";1;-;-;-;-;-;-;-;-;-;-;-;1
"311210 Caparaó";-;-;-;-;-;-;-;-;-;-;1;-;1
"311230 Capelinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"311250 Capim Branco";-;-;-;-;1;-;-;-;-;-;-;-;1
"311300 Caraí";1;-;-;-;-;-;-;-;-;-;-;-;1
"311340 Caratinga";-;-;2;3;2;-;-;1;-;-;-;2;10
"311350 Carbonita";-;-;-;-;1;-;-;-;-;-;-;-;1
"311360 Careaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"311370 Carlos Chagas";-;-;-;-;-;1;-;-;-;-;-;-;1
"311410 Carmo de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"311430 Carmo do Paranaíba";-;-;1;-;-;-;-;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;-;-;-;-;-;1;-;1
"311600 Chalé";-;-;-;-;-;-;-;-;-;1;-;-;1
"311615 Chapada Gaúcha";-;1;-;-;-;-;1;2;-;-;-;-;4
"311650 Claro dos Poções";-;-;-;-;-;1;-;-;-;-;-;-;1
"311680 Coluna";-;-;1;-;1;-;1;1;-;-;-;-;4
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;-;1;-;1;-;-;2
"311760 Conceição do Pará";-;-;-;-;-;-;-;-;-;1;-;-;1
"311783 Cônego Marinho";-;-;-;-;1;2;-;1;1;2;-;-;7
"311800 Congonhas";-;-;1;-;-;-;1;-;-;-;-;-;2
"311830 Conselheiro Lafaiete";-;-;-;1;-;-;-;-;-;-;-;1;2
"311860 Contagem";2;-;-;-;-;-;-;-;-;-;1;-;3
"311880 Coração de Jesus";-;-;-;-;-;-;-;1;1;-;-;-;2
"311930 Coromandel";-;-;-;-;4;-;2;-;2;3;1;1;13
"311940 Coronel Fabriciano";-;-;-;-;-;1;-;-;1;-;1;1;4
"311950 Coronel Murta";-;-;-;-;-;-;-;-;-;-;1;1;2
"312000 Córrego Novo";-;-;-;-;-;-;-;-;1;1;-;-;2
"312060 Crucilândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"312120 Delfinópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"312160 Diamantina";-;-;-;-;1;-;-;-;-;-;-;-;1
"312230 Divinópolis";2;3;1;-;-;-;-;2;-;1;-;1;10
"312260 Dom Joaquim";-;-;1;-;-;-;-;-;-;-;-;-;1
"312320 Dores do Indaiá";-;-;1;-;-;-;1;1;-;-;-;-;3
"312352 Durandé";1;-;-;-;-;-;-;-;-;-;-;-;1
"312400 Ervália";-;-;-;-;-;1;2;1;-;2;-;-;6
"312560 Felisburgo";-;-;-;-;-;-;-;-;-;1;-;-;1
"312570 Felixlândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"312590 Ferros";-;-;-;-;1;-;2;-;-;-;-;-;3
"312620 Formoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"312650 Francisco Badaró";-;-;-;-;1;-;-;-;-;-;-;-;1
"312670 Francisco Sá";-;-;-;-;-;-;-;-;-;1;-;1;2
"312675 Franciscópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"312690 Frei Inocêncio";-;-;-;-;-;-;-;-;-;1;-;-;1
"312707 Fruta de Leite";-;-;-;1;-;-;-;-;-;-;-;-;1
"312760 Gouveia";-;-;-;-;-;-;-;-;1;-;-;-;1
"312770 Governador Valadares";-;-;1;1;2;2;-;1;-;2;-;-;9
"312780 Grão Mogol";-;-;-;-;-;-;-;-;2;2;1;1;6
"312880 Guidoval";-;-;-;-;-;-;-;-;-;1;-;-;1
"312920 Heliodora";-;-;-;-;-;-;-;-;-;-;1;-;1
"312930 Iapu";-;-;-;-;1;-;1;-;-;-;-;-;2
"312950 Ibiá";1;-;-;-;-;-;-;-;1;-;-;1;3
"312960 Ibiaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"313005 Icaraí de Minas";1;-;1;1;-;-;1;-;-;2;-;-;6
"313020 Igaratinga";-;-;-;-;-;-;-;1;-;-;-;-;1
"313055 Imbé de Minas";-;-;-;-;-;-;-;1;3;-;-;2;6
"313090 Inhapim";3;2;1;-;-;-;-;1;2;2;3;-;14
"313115 Ipaba";-;-;-;-;2;-;-;-;-;-;-;-;2
"313120 Ipanema";-;1;-;-;1;-;-;-;-;-;-;-;2
"313130 Ipatinga";4;1;1;1;-;-;1;2;2;1;1;1;15
"313170 Itabira";-;-;-;-;-;1;-;-;-;1;-;-;2
"313180 Itabirinha";-;-;-;-;-;1;-;-;-;-;-;-;1
"313190 Itabirito";-;-;-;-;-;-;1;-;1;1;2;1;6
"313200 Itacambira";1;-;-;-;-;-;-;-;-;-;-;-;1
"313210 Itacarambi";2;-;1;1;-;-;1;-;1;3;3;1;13
"313270 Itambacuri";-;-;-;-;-;1;1;-;-;1;1;-;4
"313330 Itaobim";-;-;-;-;-;-;-;-;-;-;-;1;1
"313350 Itapecerica";1;-;-;-;-;1;1;1;-;-;1;-;5
"313510 Janaúba";1;1;3;-;-;-;1;1;-;-;1;-;8
"313520 Januária";3;11;8;1;7;5;6;5;3;5;4;2;60
"313535 Japonvar";-;-;-;-;-;-;-;1;-;-;-;-;1
"313550 Jequeri";-;1;-;-;-;-;1;-;-;-;-;-;2
"313560 Jequitaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"313580 Jequitinhonha";-;-;-;-;-;-;-;-;-;1;-;2;3
"313630 João Pinheiro";4;2;-;-;1;-;2;2;1;1;2;2;17
"313640 Joaquim Felício";-;-;-;-;-;-;-;1;-;-;-;-;1
"313665 Juatuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"313670 Juiz de Fora";-;1;-;-;-;1;-;-;1;-;-;-;3
"313695 Juvenília";-;-;-;-;-;1;-;-;-;-;-;-;1
"313700 Ladainha";1;-;1;1;-;-;-;1;-;-;-;-;4
"313710 Lagamar";-;-;-;-;-;-;-;-;2;-;-;-;2
"313720 Lagoa da Prata";-;-;-;-;-;-;-;-;1;2;1;-;4
"313730 Lagoa dos Patos";-;1;-;-;-;-;-;1;-;-;-;-;2
"313750 Lagoa Formosa";-;-;-;-;-;-;-;-;-;-;1;-;1
"313760 Lagoa Santa";-;-;-;1;-;1;-;-;-;-;-;-;2
"313770 Lajinha";1;-;-;-;-;-;-;-;-;1;-;-;2
"313820 Lavras";-;1;2;-;-;-;-;-;-;1;-;-;4
"313830 Leandro Ferreira";-;-;-;-;1;1;1;1;1;-;-;-;5
"313835 Leme do Prado";-;-;-;-;-;-;-;-;-;-;1;-;1
"313867 Luisburgo";-;-;-;1;-;-;-;-;-;-;-;-;1
"313868 Luislândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"313900 Machado";2;-;-;-;-;-;-;-;-;-;-;-;2
"313920 Malacacheta";-;-;1;1;1;-;-;-;2;-;-;-;5
"313930 Manga";1;1;-;-;-;-;-;1;1;1;1;1;7
"313940 Manhuaçu";2;-;-;-;-;-;1;-;1;2;1;1;8
"313950 Manhumirim";-;2;-;-;-;-;3;1;3;-;-;1;10
"314010 Marilac";-;-;-;1;-;-;-;-;-;-;-;-;1
"314050 Martinho Campos";2;-;1;1;-;-;1;-;-;-;1;1;7
"314055 Mata Verde";-;-;-;-;-;1;-;-;-;1;-;-;2
"317150 Mathias Lobato";-;-;-;-;1;-;-;-;-;-;-;-;1
"314110 Matozinhos";1;-;-;-;-;-;-;-;-;-;-;-;1
"314140 Medina";-;-;-;-;-;-;-;-;-;-;1;-;1
"314170 Mesquita";-;-;-;-;-;-;-;-;1;-;-;-;1
"314180 Minas Novas";-;-;-;-;-;-;-;-;-;3;-;-;3
"314200 Mirabela";-;-;-;-;-;-;-;1;-;-;1;-;2
"314225 Miravânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"314270 Montalvânia";-;1;-;-;-;-;-;1;-;-;-;-;2
"314310 Monte Carmelo";-;-;-;-;-;-;-;1;-;-;-;1;2
"314340 Monte Sião";-;1;-;-;-;-;-;-;-;-;-;-;1
"314330 Montes Claros";4;2;1;2;8;1;4;7;4;5;9;3;50
"314350 Morada Nova de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"314370 Morro do Pilar";-;-;-;1;-;-;-;-;-;-;-;-;1
"314400 Mutum";-;1;-;1;-;1;-;-;-;-;-;-;3
"314437 Natalândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"314460 Nepomuceno";-;-;-;-;-;-;-;-;-;-;-;1;1
"314480 Nova Lima";3;1;-;1;1;1;-;-;2;-;-;-;9
"314490 Nova Módica";1;-;-;-;-;-;-;-;-;-;-;-;1
"314510 Nova Resende";-;-;-;-;-;-;-;-;-;-;-;1;1
"314520 Nova Serrana";-;-;-;-;-;1;-;-;-;-;-;-;1
"314530 Novo Cruzeiro";-;1;1;-;-;-;-;1;-;1;-;-;4
"314537 Novorizonte";-;-;-;-;-;-;-;-;-;-;-;1;1
"314587 Orizânia";-;-;-;-;-;-;-;-;-;1;-;-;1
"314620 Ouro Verde de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"314625 Padre Carvalho";-;-;-;-;-;-;-;-;-;-;-;1;1
"314655 Pai Pedro";-;-;1;-;-;-;-;-;-;-;-;-;1
"314660 Paiva";-;-;-;-;-;-;-;-;-;1;-;-;1
"314690 Papagaios";-;-;-;-;-;-;-;-;-;-;2;1;3
"314710 Pará de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"314700 Paracatu";-;3;-;-;-;-;1;1;4;3;2;2;16
"314790 Passos";-;-;-;-;-;-;-;-;-;1;-;-;1
