Muni_Code,Muni,Year,Cases,codigo_ibg,Muni_Name
522010, S„o LuÌs de Montes Belos,2001,2,5220108,S√£o Lu√≠s de Montes Belos
522010, S„o LuÌs de Montes Belos,2002,0,5220108,S√£o Lu√≠s de Montes Belos
522010, S„o LuÌs de Montes Belos,2003,3,5220108,S√£o Lu√≠s de Montes Belos
522010, S„o LuÌs de Montes Belos,2004,4,5220108,S√£o Lu√≠s de Montes Belos
522010, S„o LuÌs de Montes Belos,2005,1,5220108,S√£o Lu√≠s de Montes Belos
522010, S„o LuÌs de Montes Belos,2006,2,5220108,S√£o Lu√≠s de Montes Belos
522015, S„o LuÌz do Norte,2001,0,5220157,S√£o Lu√≠z do Norte
522015, S„o LuÌz do Norte,2002,1,5220157,S√£o Lu√≠z do Norte
522015, S„o LuÌz do Norte,2003,1,5220157,S√£o Lu√≠z do Norte
522015, S„o LuÌz do Norte,2004,0,5220157,S√£o Lu√≠z do Norte
522015, S„o LuÌz do Norte,2005,1,5220157,S√£o Lu√≠z do Norte
522015, S„o LuÌz do Norte,2006,1,5220157,S√£o Lu√≠z do Norte
522020, S„o Miguel do Araguaia,2001,19,5220207,S√£o Miguel do Araguaia
522020, S„o Miguel do Araguaia,2002,11,5220207,S√£o Miguel do Araguaia
522020, S„o Miguel do Araguaia,2003,17,5220207,S√£o Miguel do Araguaia
522020, S„o Miguel do Araguaia,2004,15,5220207,S√£o Miguel do Araguaia
522020, S„o Miguel do Araguaia,2005,13,5220207,S√£o Miguel do Araguaia
522020, S„o Miguel do Araguaia,2006,16,5220207,S√£o Miguel do Araguaia
522026, S„o Miguel do Passa Quatro,2001,0,5220264,S√£o Miguel do Passa Quatro
522026, S„o Miguel do Passa Quatro,2002,0,5220264,S√£o Miguel do Passa Quatro
522026, S„o Miguel do Passa Quatro,2003,2,5220264,S√£o Miguel do Passa Quatro
522026, S„o Miguel do Passa Quatro,2004,0,5220264,S√£o Miguel do Passa Quatro
522026, S„o Miguel do Passa Quatro,2005,0,5220264,S√£o Miguel do Passa Quatro
522026, S„o Miguel do Passa Quatro,2006,0,5220264,S√£o Miguel do Passa Quatro
522028, S„o PatrÌcio,2001,1,5220280,S√£o Patr√≠cio
522028, S„o PatrÌcio,2002,1,5220280,S√£o Patr√≠cio
522028, S„o PatrÌcio,2003,0,5220280,S√£o Patr√≠cio
522028, S„o PatrÌcio,2004,1,5220280,S√£o Patr√≠cio
522028, S„o PatrÌcio,2005,0,5220280,S√£o Patr√≠cio
522028, S„o PatrÌcio,2006,0,5220280,S√£o Patr√≠cio
522040, S„o Sim„o,2001,0,5220405,S√£o Sim√£o
522040, S„o Sim„o,2002,0,5220405,S√£o Sim√£o
522040, S„o Sim„o,2003,1,5220405,S√£o Sim√£o
522040, S„o Sim„o,2004,0,5220405,S√£o Sim√£o
522040, S„o Sim„o,2005,2,5220405,S√£o Sim√£o
522040, S„o Sim„o,2006,1,5220405,S√£o Sim√£o
522045, Senador Canedo,2001,2,5220454,Senador Canedo
522045, Senador Canedo,2002,2,5220454,Senador Canedo
522045, Senador Canedo,2003,2,5220454,Senador Canedo
522045, Senador Canedo,2004,3,5220454,Senador Canedo
522045, Senador Canedo,2005,2,5220454,Senador Canedo
522045, Senador Canedo,2006,0,5220454,Senador Canedo
522050, SerranÛpolis,2001,1,5220504,Serran√≥polis
522050, SerranÛpolis,2002,0,5220504,Serran√≥polis
522050, SerranÛpolis,2003,1,5220504,Serran√≥polis
522050, SerranÛpolis,2004,4,5220504,Serran√≥polis
522050, SerranÛpolis,2005,1,5220504,Serran√≥polis
522050, SerranÛpolis,2006,1,5220504,Serran√≥polis
522060, Silv‚nia,2001,1,5220603,Silv√¢nia
522060, Silv‚nia,2002,2,5220603,Silv√¢nia
522060, Silv‚nia,2003,2,5220603,Silv√¢nia
522060, Silv‚nia,2004,0,5220603,Silv√¢nia
522060, Silv‚nia,2005,2,5220603,Silv√¢nia
522060, Silv‚nia,2006,1,5220603,Silv√¢nia
522068, Simol‚ndia,2001,2,5220686,Simol√¢ndia
522068, Simol‚ndia,2002,0,5220686,Simol√¢ndia
522068, Simol‚ndia,2003,0,5220686,Simol√¢ndia
522068, Simol‚ndia,2004,1,5220686,Simol√¢ndia
522068, Simol‚ndia,2005,1,5220686,Simol√¢ndia
522068, Simol‚ndia,2006,0,5220686,Simol√¢ndia
522108, Teresina de Goi·s,2001,0,5221080,Teresina de Goi√°s
522108, Teresina de Goi·s,2002,0,5221080,Teresina de Goi√°s
522108, Teresina de Goi·s,2003,0,5221080,Teresina de Goi√°s
522108, Teresina de Goi·s,2004,0,5221080,Teresina de Goi√°s
522108, Teresina de Goi·s,2005,0,5221080,Teresina de Goi√°s
522108, Teresina de Goi·s,2006,4,5221080,Teresina de Goi√°s
522119, TerezÛpolis de Goi·s,2001,0,5221197,Terez√≥polis de Goi√°s
522119, TerezÛpolis de Goi·s,2002,0,5221197,Terez√≥polis de Goi√°s
522119, TerezÛpolis de Goi·s,2003,1,5221197,Terez√≥polis de Goi√°s
522119, TerezÛpolis de Goi·s,2004,1,5221197,Terez√≥polis de Goi√°s
522119, TerezÛpolis de Goi·s,2005,1,5221197,Terez√≥polis de Goi√°s
522119, TerezÛpolis de Goi·s,2006,0,5221197,Terez√≥polis de Goi√°s
522130, TrÍs Ranchos,2001,0,5221304,Tr√™s Ranchos
522130, TrÍs Ranchos,2002,0,5221304,Tr√™s Ranchos
522130, TrÍs Ranchos,2003,1,5221304,Tr√™s Ranchos
522130, TrÍs Ranchos,2004,1,5221304,Tr√™s Ranchos
522130, TrÍs Ranchos,2005,0,5221304,Tr√™s Ranchos
522130, TrÍs Ranchos,2006,0,5221304,Tr√™s Ranchos
522140, Trindade,2001,2,5221403,Trindade
522140, Trindade,2002,1,5221403,Trindade
522140, Trindade,2003,4,5221403,Trindade
522140, Trindade,2004,3,5221403,Trindade
522140, Trindade,2005,0,5221403,Trindade
522140, Trindade,2006,0,5221403,Trindade
522145, Trombas,2001,1,5221452,Trombas
522145, Trombas,2002,0,5221452,Trombas
522145, Trombas,2003,0,5221452,Trombas
522145, Trombas,2004,0,5221452,Trombas
522145, Trombas,2005,7,5221452,Trombas
522145, Trombas,2006,5,5221452,Trombas
522155, Turvel‚ndia,2001,0,5221551,Turvel√¢ndia
522155, Turvel‚ndia,2002,4,5221551,Turvel√¢ndia
522155, Turvel‚ndia,2003,1,5221551,Turvel√¢ndia
522155, Turvel‚ndia,2004,0,5221551,Turvel√¢ndia
522155, Turvel‚ndia,2005,0,5221551,Turvel√¢ndia
522155, Turvel‚ndia,2006,0,5221551,Turvel√¢ndia
522157, Uirapuru,2001,9,5221577,Uirapuru
522157, Uirapuru,2002,5,5221577,Uirapuru
522157, Uirapuru,2003,4,5221577,Uirapuru
522157, Uirapuru,2004,4,5221577,Uirapuru
522157, Uirapuru,2005,5,5221577,Uirapuru
522157, Uirapuru,2006,0,5221577,Uirapuru
522160, UruaÁu,2001,15,5221601,Urua√ßu
522160, UruaÁu,2002,2,5221601,Urua√ßu
522160, UruaÁu,2003,10,5221601,Urua√ßu
522160, UruaÁu,2004,9,5221601,Urua√ßu
522160, UruaÁu,2005,29,5221601,Urua√ßu
522160, UruaÁu,2006,14,5221601,Urua√ßu
522170, Uruana,2001,4,5221700,Uruana
522170, Uruana,2002,13,5221700,Uruana
522170, Uruana,2003,12,5221700,Uruana
522170, Uruana,2004,7,5221700,Uruana
522170, Uruana,2005,12,5221700,Uruana
522170, Uruana,2006,5,5221700,Uruana
522180, UrutaÌ,2001,2,5221809,Uruta√≠
522180, UrutaÌ,2002,1,5221809,Uruta√≠
522180, UrutaÌ,2003,0,5221809,Uruta√≠
522180, UrutaÌ,2004,0,5221809,Uruta√≠
522180, UrutaÌ,2005,0,5221809,Uruta√≠
522180, UrutaÌ,2006,0,5221809,Uruta√≠
522185, ValparaÌso de Goi·s,2001,1,5221858,Valpara√≠so de Goi√°s
522185, ValparaÌso de Goi·s,2002,1,5221858,Valpara√≠so de Goi√°s
522185, ValparaÌso de Goi·s,2003,3,5221858,Valpara√≠so de Goi√°s
522185, ValparaÌso de Goi·s,2004,2,5221858,Valpara√≠so de Goi√°s
522185, ValparaÌso de Goi·s,2005,3,5221858,Valpara√≠so de Goi√°s
522185, ValparaÌso de Goi·s,2006,1,5221858,Valpara√≠so de Goi√°s
522190, Varj„o,2001,0,5221908,Varj√£o
522190, Varj„o,2002,0,5221908,Varj√£o
522190, Varj„o,2003,1,5221908,Varj√£o
522190, Varj„o,2004,0,5221908,Varj√£o
522190, Varj„o,2005,0,5221908,Varj√£o
522190, Varj„o,2006,0,5221908,Varj√£o
522200, VianÛpolis,2001,2,5222005,Vian√≥polis
522200, VianÛpolis,2002,0,5222005,Vian√≥polis
522200, VianÛpolis,2003,1,5222005,Vian√≥polis
522200, VianÛpolis,2004,2,5222005,Vian√≥polis
522200, VianÛpolis,2005,1,5222005,Vian√≥polis
522200, VianÛpolis,2006,0,5222005,Vian√≥polis
522220, Vila Boa,2001,0,5222203,Vila Boa
522220, Vila Boa,2002,0,5222203,Vila Boa
522220, Vila Boa,2003,0,5222203,Vila Boa
522220, Vila Boa,2004,0,5222203,Vila Boa
522220, Vila Boa,2005,0,5222203,Vila Boa
522220, Vila Boa,2006,1,5222203,Vila Boa
522230, Vila PropÌcio,2001,0,5222302,Vila Prop√≠cio
522230, Vila PropÌcio,2002,0,5222302,Vila Prop√≠cio
522230, Vila PropÌcio,2003,1,5222302,Vila Prop√≠cio
522230, Vila PropÌcio,2004,0,5222302,Vila Prop√≠cio
522230, Vila PropÌcio,2005,0,5222302,Vila Prop√≠cio
522230, Vila PropÌcio,2006,2,5222302,Vila Prop√≠cio
530010, BrasÌlia,2001,51,5300108,Bras√≠lia
530010, BrasÌlia,2002,42,5300108,Bras√≠lia
530010, BrasÌlia,2003,68,5300108,Bras√≠lia
530010, BrasÌlia,2004,60,5300108,Bras√≠lia
530010, BrasÌlia,2005,41,5300108,Bras√≠lia
530010, BrasÌlia,2006,46,5300108,Bras√≠lia
410680,NA,2001,0,4106803,Cruz Machado
410680,NA,2002,0,4106803,Cruz Machado
410680,NA,2003,0,4106803,Cruz Machado
410680,NA,2004,0,4106803,Cruz Machado
410680,NA,2005,0,4106803,Cruz Machado
410680,NA,2006,0,4106803,Cruz Machado
270620,NA,2001,0,2706208,Palestina
270620,NA,2002,0,2706208,Palestina
270620,NA,2003,0,2706208,Palestina
270620,NA,2004,0,2706208,Palestina
270620,NA,2005,0,2706208,Palestina
270620,NA,2006,0,2706208,Palestina
310030,NA,2001,0,3100302,Abre Campo
310030,NA,2002,0,3100302,Abre Campo
310030,NA,2003,0,3100302,Abre Campo
310030,NA,2004,0,3100302,Abre Campo
310030,NA,2005,0,3100302,Abre Campo
310030,NA,2006,0,3100302,Abre Campo
270090,NA,2001,0,2700904,Belo Monte
270090,NA,2002,0,2700904,Belo Monte
270090,NA,2003,0,2700904,Belo Monte
270090,NA,2004,0,2700904,Belo Monte
270090,NA,2005,0,2700904,Belo Monte
270090,NA,2006,0,2700904,Belo Monte
250140,NA,2001,0,2501401,Ba√≠a da Trai√ß√£o
250140,NA,2002,0,2501401,Ba√≠a da Trai√ß√£o
250140,NA,2003,0,2501401,Ba√≠a da Trai√ß√£o
250140,NA,2004,0,2501401,Ba√≠a da Trai√ß√£o
250140,NA,2005,0,2501401,Ba√≠a da Trai√ß√£o
250140,NA,2006,0,2501401,Ba√≠a da Trai√ß√£o
310070,NA,2001,0,3100708,√Ågua Comprida
310070,NA,2002,0,3100708,√Ågua Comprida
310070,NA,2003,0,3100708,√Ågua Comprida
310070,NA,2004,0,3100708,√Ågua Comprida
310070,NA,2005,0,3100708,√Ågua Comprida
310070,NA,2006,0,3100708,√Ågua Comprida
310080,NA,2001,0,3100807,Aguanil
310080,NA,2002,0,3100807,Aguanil
310080,NA,2003,0,3100807,Aguanil
310080,NA,2004,0,3100807,Aguanil
310080,NA,2005,0,3100807,Aguanil
310080,NA,2006,0,3100807,Aguanil
270120,NA,2001,0,2701209,Cacimbinhas
270120,NA,2002,0,2701209,Cacimbinhas
270120,NA,2003,0,2701209,Cacimbinhas
270120,NA,2004,0,2701209,Cacimbinhas
270120,NA,2005,0,2701209,Cacimbinhas
270120,NA,2006,0,2701209,Cacimbinhas
310120,NA,2001,0,3101201,Aiuruoca
310120,NA,2002,0,3101201,Aiuruoca
310120,NA,2003,0,3101201,Aiuruoca
310120,NA,2004,0,3101201,Aiuruoca
310120,NA,2005,0,3101201,Aiuruoca
310120,NA,2006,0,3101201,Aiuruoca
310163,NA,2001,0,3101631,Alfredo Vasconcelos
310163,NA,2002,0,3101631,Alfredo Vasconcelos
310163,NA,2003,0,3101631,Alfredo Vasconcelos
310163,NA,2004,0,3101631,Alfredo Vasconcelos
310163,NA,2005,0,3101631,Alfredo Vasconcelos
310163,NA,2006,0,3101631,Alfredo Vasconcelos
270150,NA,2001,0,2701506,Campo Grande
270150,NA,2002,0,2701506,Campo Grande
270150,NA,2003,0,2701506,Campo Grande
270150,NA,2004,0,2701506,Campo Grande
270150,NA,2005,0,2701506,Campo Grande
270150,NA,2006,0,2701506,Campo Grande
250625,NA,2001,0,2506251,Gado Bravo
250625,NA,2002,0,2506251,Gado Bravo
250625,NA,2003,0,2506251,Gado Bravo
250625,NA,2004,0,2506251,Gado Bravo
250625,NA,2005,0,2506251,Gado Bravo
250625,NA,2006,0,2506251,Gado Bravo
310230,NA,2001,0,3102308,Alvin√≥polis
310230,NA,2002,0,3102308,Alvin√≥polis
310230,NA,2003,0,3102308,Alvin√≥polis
310230,NA,2004,0,3102308,Alvin√≥polis
310230,NA,2005,0,3102308,Alvin√≥polis
310230,NA,2006,0,3102308,Alvin√≥polis
310280,NA,2001,0,3102803,Andrel√¢ndia
310280,NA,2002,0,3102803,Andrel√¢ndia
310280,NA,2003,0,3102803,Andrel√¢ndia
310280,NA,2004,0,3102803,Andrel√¢ndia
310280,NA,2005,0,3102803,Andrel√¢ndia
310280,NA,2006,0,3102803,Andrel√¢ndia
270180,NA,2001,0,2701803,Carneiros
270180,NA,2002,0,2701803,Carneiros
270180,NA,2003,0,2701803,Carneiros
270180,NA,2004,0,2701803,Carneiros
270180,NA,2005,0,2701803,Carneiros
270180,NA,2006,0,2701803,Carneiros
430805,NA,2001,0,4308052,Faxinalzinho
430805,NA,2002,0,4308052,Faxinalzinho
430805,NA,2003,0,4308052,Faxinalzinho
430805,NA,2004,0,4308052,Faxinalzinho
430805,NA,2005,0,4308052,Faxinalzinho
430805,NA,2006,0,4308052,Faxinalzinho
352820,NA,2001,0,3528205,Maced√¥nia
352820,NA,2002,0,3528205,Maced√¥nia
352820,NA,2003,0,3528205,Maced√¥nia
352820,NA,2004,0,3528205,Maced√¥nia
352820,NA,2005,0,3528205,Maced√¥nia
352820,NA,2006,0,3528205,Maced√¥nia
310290,NA,2001,0,3102902,Ant√¥nio Carlos
310290,NA,2002,0,3102902,Ant√¥nio Carlos
310290,NA,2003,0,3102902,Ant√¥nio Carlos
310290,NA,2004,0,3102902,Ant√¥nio Carlos
310290,NA,2005,0,3102902,Ant√¥nio Carlos
310290,NA,2006,0,3102902,Ant√¥nio Carlos
310310,NA,2001,0,3103108,Ant√¥nio Prado de Minas
310310,NA,2002,0,3103108,Ant√¥nio Prado de Minas
310310,NA,2003,0,3103108,Ant√¥nio Prado de Minas
310310,NA,2004,0,3103108,Ant√¥nio Prado de Minas
310310,NA,2005,0,3103108,Ant√¥nio Prado de Minas
310310,NA,2006,0,3103108,Ant√¥nio Prado de Minas
310330,NA,2001,0,3103306,Aracitaba
310330,NA,2002,0,3103306,Aracitaba
310330,NA,2003,0,3103306,Aracitaba
310330,NA,2004,0,3103306,Aracitaba
310330,NA,2005,0,3103306,Aracitaba
310330,NA,2006,0,3103306,Aracitaba
310380,NA,2001,0,3103801,Arapu√°
310380,NA,2002,0,3103801,Arapu√°
310380,NA,2003,0,3103801,Arapu√°
310380,NA,2004,0,3103801,Arapu√°
310380,NA,2005,0,3103801,Arapu√°
310380,NA,2006,0,3103801,Arapu√°
270050,NA,2001,0,2700508,Barra de Santo Ant√¥nio
270050,NA,2002,0,2700508,Barra de Santo Ant√¥nio
270050,NA,2003,0,2700508,Barra de Santo Ant√¥nio
270050,NA,2004,0,2700508,Barra de Santo Ant√¥nio
270050,NA,2005,0,2700508,Barra de Santo Ant√¥nio
270050,NA,2006,0,2700508,Barra de Santo Ant√¥nio
250680,NA,2001,0,2506806,Ing√°
250680,NA,2002,0,2506806,Ing√°
250680,NA,2003,0,2506806,Ing√°
250680,NA,2004,0,2506806,Ing√°
250680,NA,2005,0,2506806,Ing√°
250680,NA,2006,0,2506806,Ing√°
221020,NA,2001,0,2210201,S√£o Jos√© do Piau√≠
221020,NA,2002,0,2210201,S√£o Jos√© do Piau√≠
221020,NA,2003,0,2210201,S√£o Jos√© do Piau√≠
221020,NA,2004,0,2210201,S√£o Jos√© do Piau√≠
221020,NA,2005,0,2210201,S√£o Jos√© do Piau√≠
221020,NA,2006,0,2210201,S√£o Jos√© do Piau√≠
270070,NA,2001,0,2700706,Batalha
270070,NA,2002,0,2700706,Batalha
270070,NA,2003,0,2700706,Batalha
270070,NA,2004,0,2700706,Batalha
270070,NA,2005,0,2700706,Batalha
270070,NA,2006,0,2700706,Batalha
221030,NA,2001,0,2210300,S√£o Juli√£o
221030,NA,2002,0,2210300,S√£o Juli√£o
221030,NA,2003,0,2210300,S√£o Juli√£o
221030,NA,2004,0,2210300,S√£o Juli√£o
221030,NA,2005,0,2210300,S√£o Juli√£o
221030,NA,2006,0,2210300,S√£o Juli√£o
270010,NA,2001,0,2700102,√Ågua Branca
270010,NA,2002,0,2700102,√Ågua Branca
270010,NA,2003,0,2700102,√Ågua Branca
270010,NA,2004,0,2700102,√Ågua Branca
270010,NA,2005,0,2700102,√Ågua Branca
270010,NA,2006,0,2700102,√Ågua Branca
270370,NA,2001,0,2703700,Jaramataia
270370,NA,2002,0,2703700,Jaramataia
270370,NA,2003,0,2703700,Jaramataia
270370,NA,2004,0,2703700,Jaramataia
270370,NA,2005,0,2703700,Jaramataia
270370,NA,2006,0,2703700,Jaramataia
355490,NA,2001,0,3554904,Tr√™s Fronteiras
355490,NA,2002,0,3554904,Tr√™s Fronteiras
355490,NA,2003,0,3554904,Tr√™s Fronteiras
355490,NA,2004,0,3554904,Tr√™s Fronteiras
355490,NA,2005,0,3554904,Tr√™s Fronteiras
355490,NA,2006,0,3554904,Tr√™s Fronteiras
310490,NA,2001,0,3104908,Baependi
310490,NA,2002,0,3104908,Baependi
310490,NA,2003,0,3104908,Baependi
310490,NA,2004,0,3104908,Baependi
310490,NA,2005,0,3104908,Baependi
310490,NA,2006,0,3104908,Baependi
310610,NA,2001,0,3106101,Belmiro Braga
310610,NA,2002,0,3106101,Belmiro Braga
310610,NA,2003,0,3106101,Belmiro Braga
310610,NA,2004,0,3106101,Belmiro Braga
310610,NA,2005,0,3106101,Belmiro Braga
310610,NA,2006,0,3106101,Belmiro Braga
250690,NA,2001,0,2506905,Itabaiana
250690,NA,2002,0,2506905,Itabaiana
250690,NA,2003,0,2506905,Itabaiana
250690,NA,2004,0,2506905,Itabaiana
250690,NA,2005,0,2506905,Itabaiana
250690,NA,2006,0,2506905,Itabaiana
310530,NA,2001,0,3105301,Bandeira do Sul
310530,NA,2002,0,3105301,Bandeira do Sul
310530,NA,2003,0,3105301,Bandeira do Sul
310530,NA,2004,0,3105301,Bandeira do Sul
310530,NA,2005,0,3105301,Bandeira do Sul
310530,NA,2006,0,3105301,Bandeira do Sul
310570,NA,2001,0,3105707,Barra Longa
310570,NA,2002,0,3105707,Barra Longa
310570,NA,2003,0,3105707,Barra Longa
310570,NA,2004,0,3105707,Barra Longa
310570,NA,2005,0,3105707,Barra Longa
310570,NA,2006,0,3105707,Barra Longa
310590,NA,2001,0,3105905,Barroso
310590,NA,2002,0,3105905,Barroso
310590,NA,2003,0,3105905,Barroso
310590,NA,2004,0,3105905,Barroso
310590,NA,2005,0,3105905,Barroso
310590,NA,2006,0,3105905,Barroso
250700,NA,2001,0,2507002,Itaporanga
250700,NA,2002,0,2507002,Itaporanga
250700,NA,2003,0,2507002,Itaporanga
250700,NA,2004,0,2507002,Itaporanga
250700,NA,2005,0,2507002,Itaporanga
250700,NA,2006,0,2507002,Itaporanga
310750,NA,2001,0,3107505,Bom Jardim de Minas
310750,NA,2002,0,3107505,Bom Jardim de Minas
310750,NA,2003,0,3107505,Bom Jardim de Minas
310750,NA,2004,0,3107505,Bom Jardim de Minas
310750,NA,2005,0,3107505,Bom Jardim de Minas
310750,NA,2006,0,3107505,Bom Jardim de Minas
310680,NA,2001,0,3106804,Bias Fortes
310680,NA,2002,0,3106804,Bias Fortes
310680,NA,2003,0,3106804,Bias Fortes
310680,NA,2004,0,3106804,Bias Fortes
310680,NA,2005,0,3106804,Bias Fortes
310680,NA,2006,0,3106804,Bias Fortes
310690,NA,2001,0,3106903,Bicas
310690,NA,2002,0,3106903,Bicas
310690,NA,2003,0,3106903,Bicas
310690,NA,2004,0,3106903,Bicas
310690,NA,2005,0,3106903,Bicas
310690,NA,2006,0,3106903,Bicas
251274,NA,2001,0,2512747,Riach√£o
251274,NA,2002,0,2512747,Riach√£o
251274,NA,2003,0,2512747,Riach√£o
251274,NA,2004,0,2512747,Riach√£o
251274,NA,2005,0,2512747,Riach√£o
251274,NA,2006,0,2512747,Riach√£o
250710,NA,2001,0,2507101,Itapororoca
250710,NA,2002,0,2507101,Itapororoca
250710,NA,2003,0,2507101,Itapororoca
250710,NA,2004,0,2507101,Itapororoca
250710,NA,2005,0,2507101,Itapororoca
250710,NA,2006,0,2507101,Itapororoca
250720,NA,2001,0,2507200,Itatuba
250720,NA,2002,0,2507200,Itatuba
250720,NA,2003,0,2507200,Itatuba
250720,NA,2004,0,2507200,Itatuba
250720,NA,2005,0,2507200,Itatuba
250720,NA,2006,0,2507200,Itatuba
310720,NA,2001,0,3107208,Bocaina de Minas
310720,NA,2002,0,3107208,Bocaina de Minas
310720,NA,2003,0,3107208,Bocaina de Minas
310720,NA,2004,0,3107208,Bocaina de Minas
310720,NA,2005,0,3107208,Bocaina de Minas
310720,NA,2006,0,3107208,Bocaina de Minas
351980,NA,2001,0,3519808,Ic√©m
351980,NA,2002,0,3519808,Ic√©m
351980,NA,2003,0,3519808,Ic√©m
351980,NA,2004,0,3519808,Ic√©m
351980,NA,2005,0,3519808,Ic√©m
351980,NA,2006,0,3519808,Ic√©m
240840,NA,2001,0,2408409,Olho-d'√Ågua do Borges
240840,NA,2002,0,2408409,Olho-d'√Ågua do Borges
240840,NA,2003,0,2408409,Olho-d'√Ågua do Borges
240840,NA,2004,0,2408409,Olho-d'√Ågua do Borges
240840,NA,2005,0,2408409,Olho-d'√Ågua do Borges
240840,NA,2006,0,2408409,Olho-d'√Ågua do Borges
310790,NA,2001,0,3107901,Bom Repouso
310790,NA,2002,0,3107901,Bom Repouso
310790,NA,2003,0,3107901,Bom Repouso
310790,NA,2004,0,3107901,Bom Repouso
310790,NA,2005,0,3107901,Bom Repouso
310790,NA,2006,0,3107901,Bom Repouso
310810,NA,2001,0,3108107,Bonfim
310810,NA,2002,0,3108107,Bonfim
310810,NA,2003,0,3108107,Bonfim
310810,NA,2004,0,3108107,Bonfim
310810,NA,2005,0,3108107,Bonfim
310810,NA,2006,0,3108107,Bonfim
310980,NA,2001,0,3109808,Cachoeira Dourada
310980,NA,2002,0,3109808,Cachoeira Dourada
310980,NA,2003,0,3109808,Cachoeira Dourada
310980,NA,2004,0,3109808,Cachoeira Dourada
310980,NA,2005,0,3109808,Cachoeira Dourada
310980,NA,2006,0,3109808,Cachoeira Dourada
310910,NA,2001,0,3109105,Bueno Brand√£o
310910,NA,2002,0,3109105,Bueno Brand√£o
310910,NA,2003,0,3109105,Bueno Brand√£o
310910,NA,2004,0,3109105,Bueno Brand√£o
310910,NA,2005,0,3109105,Bueno Brand√£o
310910,NA,2006,0,3109105,Bueno Brand√£o
310925,NA,2001,0,3109253,Bugre
310925,NA,2002,0,3109253,Bugre
310925,NA,2003,0,3109253,Bugre
310925,NA,2004,0,3109253,Bugre
310925,NA,2005,0,3109253,Bugre
310925,NA,2006,0,3109253,Bugre
250740,NA,2001,0,2507408,Jeric√≥
250740,NA,2002,0,2507408,Jeric√≥
250740,NA,2003,0,2507408,Jeric√≥
250740,NA,2004,0,2507408,Jeric√≥
250740,NA,2005,0,2507408,Jeric√≥
250740,NA,2006,0,2507408,Jeric√≥
280540,NA,2001,0,2805406,Po√ßo Redondo
280540,NA,2002,0,2805406,Po√ßo Redondo
280540,NA,2003,0,2805406,Po√ßo Redondo
280540,NA,2004,0,2805406,Po√ßo Redondo
280540,NA,2005,0,2805406,Po√ßo Redondo
280540,NA,2006,0,2805406,Po√ßo Redondo
260670,NA,2001,0,2606705,Ibirajuba
260670,NA,2002,0,2606705,Ibirajuba
260670,NA,2003,0,2606705,Ibirajuba
260670,NA,2004,0,2606705,Ibirajuba
260670,NA,2005,0,2606705,Ibirajuba
260670,NA,2006,0,2606705,Ibirajuba
312740,NA,2001,0,3127404,Gon√ßalves
312740,NA,2002,0,3127404,Gon√ßalves
312740,NA,2003,0,3127404,Gon√ßalves
312740,NA,2004,0,3127404,Gon√ßalves
312740,NA,2005,0,3127404,Gon√ßalves
312740,NA,2006,0,3127404,Gon√ßalves
430970,NA,2001,0,4309704,Humait√°
430970,NA,2002,0,4309704,Humait√°
430970,NA,2003,0,4309704,Humait√°
430970,NA,2004,0,4309704,Humait√°
430970,NA,2005,0,4309704,Humait√°
430970,NA,2006,0,4309704,Humait√°
290660,NA,2001,0,2906600,Candiba
290660,NA,2002,0,2906600,Candiba
290660,NA,2003,0,2906600,Candiba
290660,NA,2004,0,2906600,Candiba
290660,NA,2005,0,2906600,Candiba
290660,NA,2006,0,2906600,Candiba
311010,NA,2001,0,3110103,Caiana
311010,NA,2002,0,3110103,Caiana
311010,NA,2003,0,3110103,Caiana
311010,NA,2004,0,3110103,Caiana
311010,NA,2005,0,3110103,Caiana
311010,NA,2006,0,3110103,Caiana
311030,NA,2001,0,3110301,Caldas
311030,NA,2002,0,3110301,Caldas
311030,NA,2003,0,3110301,Caldas
311030,NA,2004,0,3110301,Caldas
311030,NA,2005,0,3110301,Caldas
311030,NA,2006,0,3110301,Caldas
311040,NA,2001,0,3110400,Camacho
311040,NA,2002,0,3110400,Camacho
311040,NA,2003,0,3110400,Camacho
311040,NA,2004,0,3110400,Camacho
311040,NA,2005,0,3110400,Camacho
311040,NA,2006,0,3110400,Camacho
430825,NA,2001,0,4308250,Floriano Peixoto
430825,NA,2002,0,4308250,Floriano Peixoto
430825,NA,2003,0,4308250,Floriano Peixoto
430825,NA,2004,0,4308250,Floriano Peixoto
430825,NA,2005,0,4308250,Floriano Peixoto
430825,NA,2006,0,4308250,Floriano Peixoto
280620,NA,2001,0,2806206,Salgado
280620,NA,2002,0,2806206,Salgado
280620,NA,2003,0,2806206,Salgado
280620,NA,2004,0,2806206,Salgado
280620,NA,2005,0,2806206,Salgado
280620,NA,2006,0,2806206,Salgado
311050,NA,2001,0,3110509,Camanducaia
311050,NA,2002,0,3110509,Camanducaia
311050,NA,2003,0,3110509,Camanducaia
311050,NA,2004,0,3110509,Camanducaia
311050,NA,2005,0,3110509,Camanducaia
311050,NA,2006,0,3110509,Camanducaia
311070,NA,2001,0,3110707,Cambuquira
311070,NA,2002,0,3110707,Cambuquira
311070,NA,2003,0,3110707,Cambuquira
311070,NA,2004,0,3110707,Cambuquira
311070,NA,2005,0,3110707,Cambuquira
311070,NA,2006,0,3110707,Cambuquira
311090,NA,2001,0,3110905,Campanha
311090,NA,2002,0,3110905,Campanha
